lat,long
32.13398,-108.61055
32.13458,-108.61102
32.13519,-108.61148
32.1358,-108.61194
32.13633,-108.61248
32.13693,-108.61294
32.13737,-108.61361
32.13807,-108.61378
32.13879,-108.61385
32.1395,-108.61396
32.14022,-108.61401
32.14087,-108.6143
32.14149,-108.61472
32.14209,-108.61519
32.14266,-108.61567
32.14322,-108.6162
32.14377,-108.61674
32.14432,-108.61727
32.1449,-108.61777
32.14519,-108.61846
32.14553,-108.61914
32.14604,-108.61974
32.14656,-108.62032
32.14704,-108.62094
32.14748,-108.62161
32.148,-108.6222
32.14855,-108.62275
32.14907,-108.62334
32.14961,-108.62391
32.15015,-108.62446
32.15062,-108.6251
32.15108,-108.62575
32.15158,-108.62634
32.15208,-108.62694
32.15271,-108.62716
32.15342,-108.62702
32.15413,-108.62684
32.15484,-108.62673
32.15555,-108.62658
32.15626,-108.62641
32.15695,-108.6262
32.15765,-108.62604
32.15835,-108.62611
32.15905,-108.62628
32.15966,-108.62659
32.16036,-108.62672
32.161,-108.6271
32.16164,-108.62749
32.16229,-108.62789
32.16293,-108.62827
32.16356,-108.6287
32.16418,-108.62912
32.16482,-108.62954
32.16543,-108.62998
32.16598,-108.63053
32.16656,-108.63102
32.16714,-108.63152
32.1677,-108.63205
32.16825,-108.6326
32.16885,-108.63307
32.16942,-108.6336
32.16999,-108.63412
32.17055,-108.63466
32.17115,-108.63514
32.17175,-108.6356
32.17234,-108.6361
32.17298,-108.6365
32.17362,-108.6369
32.17423,-108.63734
32.17487,-108.63774
32.17557,-108.63796
32.17627,-108.63817
32.17698,-108.6383
32.17769,-108.63843
32.17841,-108.63856
32.17912,-108.63869
32.17983,-108.63884
32.18055,-108.63896
32.18122,-108.63927
32.18191,-108.63927
32.18247,-108.63972
32.18309,-108.64011
32.18379,-108.64033
32.18449,-108.64053
32.1852,-108.64057
32.18592,-108.64068
32.18663,-108.64077
32.18734,-108.64095
32.18799,-108.64113
32.1887,-108.64114
32.18941,-108.64122
32.19013,-108.64129
32.19084,-108.64126
32.19153,-108.64136
32.19223,-108.64159
32.19293,-108.6418
32.19361,-108.64206
32.19427,-108.64241
32.19494,-108.64272
32.19563,-108.64298
32.19629,-108.64329
32.19685,-108.64382
32.19745,-108.64429
32.198,-108.64484
32.19809,-108.64562
32.19817,-108.64647
32.19824,-108.64732
32.19835,-108.64816
32.1985,-108.64898
32.19847,-108.64983
32.19845,-108.65069
32.1984,-108.65154
32.19836,-108.65238
32.19884,-108.65302
32.19929,-108.65369
32.19975,-108.65432
32.20018,-108.655
32.2006,-108.65568
32.20108,-108.6563
32.20157,-108.6569
32.20207,-108.65751
32.20245,-108.65823
32.20278,-108.65899
32.20317,-108.65971
32.20356,-108.66043
32.20396,-108.66113
32.20439,-108.66181
32.20478,-108.66253
32.2052,-108.66322
32.20556,-108.66395
32.20589,-108.66471
32.20623,-108.66542
32.20666,-108.66606
32.20703,-108.66678
32.20757,-108.66733
32.20814,-108.66784
32.2087,-108.66835
32.20913,-108.669
32.20957,-108.66967
32.21012,-108.6702
32.21054,-108.67087
32.21106,-108.67145
32.2116,-108.67199
32.21209,-108.67257
32.21259,-108.67316
32.21297,-108.67388
32.2134,-108.67456
32.21389,-108.67518
32.21438,-108.6758
32.21495,-108.67632
32.21559,-108.67669
32.21626,-108.67699
32.21696,-108.67719
32.21763,-108.67746
32.21817,-108.67796
32.21841,-108.67875
32.21865,-108.67955
32.21889,-108.68034
32.2191,-108.68115
32.21944,-108.68184
32.22001,-108.68232
32.22056,-108.68285
32.22112,-108.68338
32.22164,-108.68396
32.22217,-108.6845
32.22257,-108.68515
32.22297,-108.68582
32.22319,-108.68662
32.22355,-108.68735
32.22393,-108.68808
32.22425,-108.68883
32.22456,-108.6896
32.22489,-108.69034
32.22537,-108.6905
32.22605,-108.69032
32.22674,-108.69046
32.22742,-108.6907
32.22809,-108.69102
32.2287,-108.69147
32.22926,-108.69201
32.22967,-108.69271
32.23014,-108.69335
32.23057,-108.69404
32.23107,-108.69465
32.23137,-108.69541
32.23145,-108.69625
32.23171,-108.69704
32.23171,-108.69788
32.23176,-108.69872
32.23178,-108.69957
32.23175,-108.70042
32.23161,-108.70125
32.2314,-108.70207
32.23129,-108.70291
32.23143,-108.70374
32.2316,-108.70458
32.23181,-108.70535
32.23178,-108.70614
32.23154,-108.7069
32.23097,-108.70742
32.23047,-108.70804
32.23012,-108.70878
32.22975,-108.70952
32.22923,-108.7101
32.22891,-108.71085
32.2285,-108.71156
32.22822,-108.71232
32.22816,-108.71316
32.22821,-108.714
32.22779,-108.7147
32.22724,-108.71521
32.22688,-108.71592
32.22648,-108.71661
32.22612,-108.71734
32.22559,-108.7179
32.22499,-108.71837
32.22435,-108.71878
32.2237,-108.71913
32.22394,-108.71967
32.22457,-108.72009
32.2252,-108.7205
32.22583,-108.72089
32.22639,-108.72142
32.2267,-108.72219
32.22707,-108.72289
32.22765,-108.72338
32.22817,-108.72395
32.22862,-108.72461
32.22894,-108.72535
32.22896,-108.7262
32.229,-108.72705
32.22904,-108.7279
32.22955,-108.72845
32.23005,-108.72901
32.2306,-108.72956
32.23113,-108.73014
32.23172,-108.73065
32.23225,-108.73121
32.23194,-108.7319
32.23236,-108.73257
32.2328,-108.7332
32.23317,-108.73391
32.23341,-108.73466
32.23371,-108.73544
32.23396,-108.73624
32.23423,-108.73703
32.23474,-108.73762
32.23544,-108.73765
32.23611,-108.73797
32.2368,-108.73789
32.23751,-108.73783
32.2382,-108.73804
32.23891,-108.73824
32.23946,-108.73873
32.24002,-108.73926
32.24064,-108.73965
32.24136,-108.73976
32.24206,-108.73995
32.24273,-108.74027
32.24341,-108.74055
32.24413,-108.74068
32.24484,-108.74066
32.24555,-108.74077
32.24626,-108.7408
32.24696,-108.74091
32.24765,-108.74114
32.24833,-108.74139
32.24898,-108.74174
32.24961,-108.74213
32.25029,-108.74235
32.25098,-108.74237
32.25167,-108.74256
32.25238,-108.74239
32.25309,-108.74229
32.2538,-108.74234
32.2545,-108.74216
32.25521,-108.74216
32.25593,-108.74213
32.25665,-108.74207
32.25737,-108.74205
32.25809,-108.74199
32.25881,-108.74192
32.25953,-108.74192
32.26024,-108.74187
32.26096,-108.74183
32.26168,-108.74178
32.2624,-108.74175
32.26301,-108.7419
32.26337,-108.74261
32.26403,-108.74292
32.26462,-108.74336
32.26518,-108.74389
32.2657,-108.74447
32.26619,-108.7451
32.26668,-108.74569
32.26713,-108.74635
32.26758,-108.747
32.26827,-108.74724
32.26895,-108.74741
32.26965,-108.74722
32.27037,-108.74716
32.27107,-108.747
32.27178,-108.74685
32.27248,-108.74663
32.27318,-108.7465
32.27385,-108.74678
32.27447,-108.74709
32.27509,-108.74726
32.27558,-108.74788
32.2761,-108.74848
32.27661,-108.74908
32.27719,-108.74958
32.27776,-108.7501
32.27817,-108.7508
32.27858,-108.7515
32.279,-108.75219
32.2795,-108.75279
32.28014,-108.75318
32.28083,-108.7534
32.28153,-108.75356
32.28223,-108.75372
32.28293,-108.7537
32.28362,-108.75348
32.28427,-108.75318
32.28471,-108.75253
32.28462,-108.75171
32.28443,-108.75089
32.28463,-108.75012
32.28521,-108.74961
32.28585,-108.74933
32.28632,-108.74869
32.28687,-108.74815
32.28743,-108.74762
32.28802,-108.74713
32.28873,-108.74696
32.28942,-108.74698
32.29012,-108.74679
32.29079,-108.74647
32.29138,-108.74602
32.29191,-108.74544
32.29246,-108.7449
32.29297,-108.74429
32.29352,-108.74374
32.29405,-108.74316
32.29455,-108.74254
32.29516,-108.74208
32.29579,-108.74166
32.29639,-108.74124
32.29702,-108.74083
32.29766,-108.74042
32.29827,-108.74002
32.29882,-108.73947
32.29934,-108.73889
32.29993,-108.7384
32.3005,-108.73787
32.30109,-108.73738
32.30168,-108.73691
32.3023,-108.73647
32.30293,-108.73606
32.30356,-108.73563
32.30414,-108.73514
32.30468,-108.73457
32.30531,-108.7342
32.30598,-108.73391
32.30668,-108.73375
32.30733,-108.73342
32.3079,-108.7329
32.3085,-108.73243
32.30899,-108.73181
32.3095,-108.73122
32.31002,-108.73066
32.31062,-108.7302
32.3112,-108.7297
32.31171,-108.72909
32.31226,-108.72854
32.31289,-108.72813
32.31353,-108.72774
32.31419,-108.72738
32.31485,-108.72703
32.31551,-108.72671
32.31618,-108.7264
32.31686,-108.72613
32.31754,-108.72587
32.31822,-108.72559
32.3189,-108.72529
32.31952,-108.72486
32.32022,-108.72473
32.32093,-108.72466
32.32163,-108.72458
32.32226,-108.72455
32.32295,-108.72429
32.32363,-108.72403
32.32435,-108.72408
32.32502,-108.72437
32.32568,-108.72471
32.32633,-108.72506
32.32696,-108.72467
32.32756,-108.7242
32.32817,-108.72373
32.32878,-108.72329
32.32936,-108.72277
32.32987,-108.72217
32.33034,-108.72152
32.33082,-108.72087
32.33139,-108.72035
32.332,-108.71989
32.33261,-108.71944
32.33322,-108.71898
32.33383,-108.71853
32.33444,-108.71807
32.33506,-108.71762
32.33568,-108.71717
32.3363,-108.71674
32.33699,-108.71653
32.33771,-108.71652
32.33844,-108.71653
32.33914,-108.71642
32.33969,-108.71588
32.3402,-108.71527
32.34073,-108.71468
32.34125,-108.71409
32.34177,-108.7135
32.34229,-108.7129
32.3428,-108.71229
32.34332,-108.7117
32.34382,-108.71108
32.34446,-108.71072
32.34515,-108.71049
32.34584,-108.71024
32.34653,-108.70999
32.34722,-108.70974
32.34792,-108.70949
32.34861,-108.70924
32.3493,-108.70898
32.34998,-108.70871
32.35045,-108.70917
32.35091,-108.70965
32.35161,-108.7094
32.35231,-108.70922
32.35303,-108.70913
32.35375,-108.70904
32.35447,-108.70896
32.35519,-108.70887
32.35591,-108.70879
32.35663,-108.7087
32.35735,-108.70862
32.35806,-108.70854
32.35878,-108.70845
32.3595,-108.70837
32.36022,-108.70828
32.36094,-108.70822
32.36166,-108.70816
32.36239,-108.7081
32.36311,-108.70808
32.36383,-108.70807
32.36455,-108.70807
32.36528,-108.70807
32.366,-108.70807
32.36672,-108.70807
32.36745,-108.70807
32.36817,-108.70807
32.36889,-108.70807
32.36961,-108.70806
32.37034,-108.70806
32.37106,-108.70806
32.37178,-108.70806
32.3725,-108.70806
32.37323,-108.70806
32.37395,-108.70806
32.37467,-108.70806
32.3754,-108.70806
32.37612,-108.70806
32.37684,-108.70806
32.37756,-108.70806
32.37829,-108.70806
32.37901,-108.70806
32.37973,-108.70808
32.38045,-108.70814
32.38117,-108.70825
32.38187,-108.70844
32.38251,-108.70835
32.38303,-108.70777
32.38363,-108.70729
32.38423,-108.70681
32.38483,-108.70634
32.38543,-108.70586
32.38581,-108.70518
32.38621,-108.70446
32.38656,-108.70371
32.38695,-108.70299
32.38729,-108.70224
32.38763,-108.70148
32.38798,-108.70073
32.38828,-108.69995
32.38854,-108.69916
32.38887,-108.69841
32.38939,-108.69781
32.38991,-108.69722
32.39042,-108.69661
32.39096,-108.69604
32.39152,-108.6955
32.39204,-108.69492
32.39255,-108.69431
32.39304,-108.69368
32.3935,-108.69303
32.39395,-108.69236
32.39434,-108.69164
32.39454,-108.69082
32.39475,-108.69001
32.39498,-108.68919
32.39522,-108.68839
32.3953,-108.68754
32.3954,-108.6867
32.39566,-108.68591
32.39582,-108.68508
32.39598,-108.68425
32.39609,-108.6834
32.39625,-108.68257
32.39643,-108.68174
32.39662,-108.68091
32.3968,-108.68008
32.39699,-108.67926
32.39717,-108.67843
32.39735,-108.6776
32.39758,-108.67679
32.39785,-108.676
32.39807,-108.67518
32.39827,-108.67436
32.39845,-108.67354
32.39862,-108.6727
32.39876,-108.67186
32.39893,-108.67103
32.39909,-108.6702
32.39938,-108.66941
32.39969,-108.66864
32.39994,-108.66784
32.40015,-108.66703
32.40041,-108.66623
32.40065,-108.66543
32.40092,-108.66464
32.4012,-108.66385
32.40148,-108.66306
32.40177,-108.66229
32.40204,-108.66149
32.40231,-108.6607
32.40261,-108.65992
32.40281,-108.65911
32.40305,-108.6583
32.40334,-108.65752
32.40363,-108.65674
32.40388,-108.65594
32.40404,-108.6551
32.40421,-108.65428
32.40455,-108.65352
32.40491,-108.65279
32.4053,-108.65207
32.40575,-108.65141
32.4062,-108.65074
32.40652,-108.64999
32.40672,-108.64918
32.40689,-108.64835
32.40705,-108.64752
32.40731,-108.64672
32.40753,-108.64591
32.40777,-108.6451
32.40787,-108.64426
32.40796,-108.64344
32.40809,-108.6426
32.40818,-108.64175
32.40818,-108.64089
32.40817,-108.64004
32.40836,-108.63927
32.40865,-108.6385
32.40859,-108.63766
32.40843,-108.63683
32.40829,-108.636
32.40801,-108.63522
32.40773,-108.63443
32.40744,-108.63365
32.40714,-108.63287
32.40685,-108.63209
32.40656,-108.63131
32.40623,-108.63055
32.40591,-108.62978
32.40562,-108.629
32.40533,-108.62821
32.40506,-108.62742
32.40477,-108.62663
32.40446,-108.62587
32.40416,-108.62509
32.40387,-108.62431
32.40355,-108.62355
32.40327,-108.62277
32.40298,-108.62198
32.40273,-108.62118
32.40245,-108.62039
32.40209,-108.61966
32.40172,-108.61892
32.40138,-108.61817
32.40103,-108.61743
32.40071,-108.61666
32.40039,-108.61589
32.39994,-108.61523
32.39945,-108.61459
32.39902,-108.61391
32.39867,-108.61317
32.39836,-108.61241
32.3982,-108.61157
32.39806,-108.61074
32.39795,-108.60989
32.39785,-108.60905
32.39782,-108.60819
32.39779,-108.60734
32.39775,-108.60649
32.39766,-108.60566
32.39761,-108.60481
32.39754,-108.60396
32.39747,-108.60311
32.39738,-108.60226
32.39737,-108.60143
32.39728,-108.6006
32.39723,-108.59975
32.39718,-108.5989
32.39702,-108.59808
32.39691,-108.59724
32.39699,-108.5964
32.39707,-108.59555
32.39725,-108.59473
32.39753,-108.59395
32.39766,-108.59311
32.39767,-108.59226
32.39772,-108.59141
32.3977,-108.59056
32.39773,-108.58972
32.39782,-108.58889
32.39793,-108.58805
32.39775,-108.58725
32.39762,-108.58641
32.39742,-108.5856
32.39722,-108.58478
32.39715,-108.58394
32.39717,-108.58309
32.39722,-108.58225
32.39735,-108.58141
32.3975,-108.58058
32.3976,-108.57974
32.39752,-108.5789
32.39742,-108.57806
32.39728,-108.57724
32.39729,-108.57641
32.39729,-108.57557
32.39727,-108.57473
32.3973,-108.57389
32.39737,-108.57304
32.39743,-108.5722
32.39721,-108.57143
32.39718,-108.57059
32.39727,-108.56975
32.39731,-108.5689
32.39741,-108.56806
32.39747,-108.56721
32.39745,-108.56637
32.39757,-108.56554
32.39757,-108.56469
32.39767,-108.56386
32.39765,-108.56302
32.39755,-108.56218
32.3975,-108.56132
32.39748,-108.56048
32.39763,-108.55965
32.39783,-108.55883
32.3979,-108.558
32.39789,-108.55715
32.398,-108.55632
32.39817,-108.5555
32.39852,-108.55478
32.3989,-108.55407
32.39905,-108.55324
32.39924,-108.55241
32.39943,-108.55161
32.39968,-108.55082
32.4003,-108.5506
32.401,-108.55042
32.4017,-108.5502
32.40232,-108.54979
32.40287,-108.54925
32.40332,-108.54858
32.40359,-108.5478
32.40398,-108.54708
32.40444,-108.54642
32.40493,-108.54581
32.40534,-108.54515
32.40592,-108.54464
32.40652,-108.54416
32.40711,-108.54367
32.40773,-108.54323
32.40829,-108.5427
32.40886,-108.54217
32.40925,-108.54146
32.40967,-108.54077
32.41006,-108.54005
32.41021,-108.53923
32.41045,-108.53847
32.4108,-108.53773
32.41088,-108.53691
32.41109,-108.53609
32.41112,-108.53524
32.41122,-108.53444
32.41126,-108.5336
32.41143,-108.53277
32.4117,-108.532
32.41228,-108.53149
32.41283,-108.53093
32.41338,-108.53038
32.41398,-108.5299
32.41451,-108.52933
32.415,-108.52869
32.41543,-108.52801
32.41595,-108.52742
32.4165,-108.52688
32.41713,-108.52646
32.41777,-108.5261
32.4184,-108.5257
32.41908,-108.52541
32.41974,-108.52506
32.42008,-108.52433
32.42033,-108.52353
32.42042,-108.52269
32.42027,-108.52186
32.42023,-108.52123
32.42084,-108.52167
32.42152,-108.52195
32.42223,-108.52206
32.42292,-108.52227
32.42359,-108.52259
32.42426,-108.5229
32.42494,-108.52309
32.42564,-108.52328
32.42634,-108.52349
32.42701,-108.52379
32.42759,-108.52431
32.42814,-108.52485
32.42856,-108.52553
32.42901,-108.52621
32.42941,-108.52691
32.43003,-108.52664
32.43004,-108.52588
32.42994,-108.52503
32.43016,-108.52422
32.43028,-108.52338
32.43059,-108.52263
32.4309,-108.52186
32.43137,-108.52122
32.43198,-108.52078
32.43267,-108.52052
32.43307,-108.51982
32.43343,-108.51915
32.43387,-108.51848
32.43432,-108.51782
32.43493,-108.51737
32.43554,-108.5175
32.43565,-108.51687
32.43561,-108.51603
32.43581,-108.51542
32.4365,-108.51523
32.43705,-108.5148
32.43745,-108.51408
32.43783,-108.51336
32.43819,-108.51262
32.43849,-108.51184
32.43912,-108.51156
32.43942,-108.5108
32.43986,-108.5102
32.44052,-108.5105
32.44097,-108.51114
32.44129,-108.51189
32.44081,-108.51241
32.44085,-108.51296
32.44129,-108.51356
32.44176,-108.5139
32.44239,-108.5142
32.44307,-108.51407
32.44373,-108.51406
32.44444,-108.51415
32.44514,-108.5142
32.44584,-108.51398
32.44641,-108.51347
32.44708,-108.51333
32.44765,-108.51285
32.44793,-108.51206
32.4482,-108.51127
32.44825,-108.51042
32.44835,-108.50958
32.44867,-108.50881
32.44918,-108.50821
32.4495,-108.50746
32.44917,-108.50675
32.44878,-108.50605
32.44834,-108.50538
32.44776,-108.50495
32.44822,-108.50449
32.44835,-108.50372
32.449,-108.50339
32.44947,-108.50345
32.44968,-108.50263
32.44988,-108.50192
32.45051,-108.50229
32.45113,-108.50249
32.45158,-108.50302
32.45229,-108.50303
32.45301,-108.50293
32.45368,-108.50301
32.45436,-108.50324
32.45503,-108.50355
32.45549,-108.50295
32.45579,-108.5023
32.45616,-108.50162
32.45594,-108.50086
32.45595,-108.50025
32.45664,-108.50016
32.45696,-108.4996
32.45711,-108.49881
32.45737,-108.49862
32.45798,-108.49888
32.45848,-108.4994
32.45859,-108.49982
32.459,-108.49912
32.45939,-108.49841
32.45982,-108.49773
32.46027,-108.49808
32.46072,-108.49801
32.46123,-108.49833
32.46165,-108.49808
32.46165,-108.49743
32.46223,-108.49772
32.46228,-108.49692
32.46275,-108.49708
32.46312,-108.49677
32.46358,-108.4962
32.46413,-108.49576
32.46456,-108.49525
32.465,-108.49494
32.46564,-108.4953
32.46605,-108.49512
32.46658,-108.49461
32.46714,-108.49409
32.46755,-108.49345
32.46811,-108.49328
32.46869,-108.49321
32.46938,-108.49308
32.46992,-108.49254
32.47056,-108.4925
32.47126,-108.49258
32.4719,-108.49226
32.47258,-108.49228
32.47325,-108.49207
32.47395,-108.49187
32.47456,-108.4918
32.47518,-108.49157
32.47583,-108.49144
32.47646,-108.49121
32.47714,-108.49102
32.47777,-108.49083
32.47822,-108.49021
32.47869,-108.48963
32.47893,-108.48896
32.47924,-108.48825
32.47974,-108.48766
32.48,-108.48693
32.48042,-108.48628
32.48081,-108.4856
32.48142,-108.48523
32.4821,-108.48497
32.48274,-108.48462
32.48333,-108.48418
32.48397,-108.4838
32.48455,-108.48338
32.48512,-108.4829
32.48579,-108.48285
32.48594,-108.48215
32.48627,-108.48142
32.4868,-108.48087
32.48739,-108.48059
32.48806,-108.48034
32.48869,-108.48048
32.48934,-108.48041
32.48954,-108.47973
32.48977,-108.47922
32.49043,-108.47949
32.49112,-108.47951
32.49181,-108.4797
32.49242,-108.48012
32.49293,-108.48071
32.49339,-108.48013
32.49378,-108.47961
